,990.2678,991.232,992.1962,993.1605,994.1247,995.0889,996.0532,997.0174,997.9816,998.9459,999.9101,1000.8743,1001.8386,1002.8028,1003.767,1004.7313,1005.6955,1006.6597,1007.624,1008.5882,1009.5524,1010.5167,1011.4809,1012.4451,1013.4094,1014.3736,1015.3378,1016.3021,1017.2663,1018.2305,1019.1948,1020.159,1021.1232,1022.0875,1023.0517,1024.016,1024.9802,1025.9445,1026.9087,1027.8729,1028.8372,1029.8014,1030.7656,1031.7299,1032.6941,1033.6583,1034.6226,1035.5868,1036.551,1037.5153,1038.4795,1039.4437,1040.408,1041.3722,1042.3364,1043.3007,1044.2649,1045.2291,1046.1934,1047.1576,1048.1218,1049.0861,1050.0503,1051.0145,1051.9788,1052.943,1053.9072,1054.8715,1055.8357,1056.7999,1057.7642,1058.7284,1059.6926,1060.6569,1061.6211,1062.5853,1063.5496,1064.5138,1065.478,1066.4423,1067.4065,1068.3707,1069.335,1070.2992,1071.2634,1072.2277,1073.1919,1074.1561,1075.1204,1076.0846,1077.0488,1078.0131,1078.9773,1079.9415,1080.9058,1081.87,1082.8342,1083.7985,1084.7627,1085.7269,1086.6912,1087.6554,1088.6196,1089.5839,1090.5481,1091.5123,1092.4766,1093.4408,1094.405,1095.3693,1096.3335,1097.2977,1098.262,1099.2262,1100.1904,1101.1547,1102.1189,1103.0831,1104.0474,1105.0116,1105.9758,1106.9401,1107.9043,1108.8685,1109.8328,1110.797,1111.7612,1112.7255,1113.6897,1114.6539,1115.6182,1116.5824,1117.5466,1118.5109,1119.4751,1120.4393,1121.4036,1122.3678,1123.332,1124.2963,1125.2605,1126.2247,1127.189,1128.1532,1129.1174,1130.0817,1131.0459,1132.0101,1132.9744,1133.9386,1134.9028,1135.8671,1136.8313,1137.7955,1138.7598,1139.724,1140.6882,1141.6525,1142.6167,1143.5809,1144.5452,1145.5094,1146.4736,1147.4379,1148.4021,1149.3663,1150.3306,1151.2948,1152.259,1153.2233,1154.1875,1155.1517,1156.116,1157.0802,1158.0444,1159.0087,1159.9729,1160.9371,1161.9014,1162.8656,1163.8298,1164.7941,1165.7583,1166.7225,1167.6868,1168.651,1169.6152,1170.5795,1171.5437,1172.5079,1173.4722,1174.4364,1175.4006,1176.3649,1177.3291,1178.2933,1179.2576,1180.2218,1181.186,1182.1503,1183.1145,1184.0787,1185.043,1186.0072,1186.9714,1187.9357,1188.8999,1189.8641,1190.8284,1191.7926,1192.7568,1193.7211,1194.6853,1195.6495,1196.6138,1197.578,1198.5422,1199.5065,1200.4707,1201.4349,1202.3992,1203.3634,1204.3276,1205.2919,1206.2561,1207.2203,1208.1846,1209.1488,1210.113,1211.0773,1212.0415,1213.0057,1213.97,1214.9342,1215.8984,1216.8627,1217.8269,1218.7911,1219.7554,1220.7196,1221.6838,1222.6481,1223.6123,1224.5765,1225.5408,1226.505,1227.4692,1228.4335,1229.3977,1230.3619,1231.3262,1232.2904,1233.2546,1234.2189,1235.1831,1236.1473,1237.1116,1238.0758,1239.04,1240.0043,1240.9685,1241.9327,1242.897,1243.8612,1244.8254,1245.7897,1246.7539,1247.7181,1248.6824,1249.6466,1250.6108,1251.5751,1252.5393,1253.5035,1254.4678,1255.432,1256.3962,1257.3605,1258.3247,1259.2889,1260.2532,1261.2174,1262.1816,1263.1459,1264.1101,1265.0743,1266.0386,1267.0028,1267.967,1268.9313,1269.8955,1270.8597,1271.824,1272.7882,1273.7524,1274.7167,1275.6809,1276.6451,1277.6094,1278.5736,1279.5378,1280.5021,1281.4663,1282.4305,1283.3948,1284.359,1285.3232,1286.2875,1287.2517,1288.2159,1289.1802,1290.1444,1291.1086,1292.0729,1293.0371,1294.0013,1294.9656,1295.9298,1296.894,1297.8583,1298.8225,1299.7867,1300.751,1301.7152,1302.6794,1303.6437,1304.6079,1305.5721,1306.5364,1307.5006,1308.4648,1309.4291,1310.3933,1311.3575,1312.3218,1313.286,1314.2502,1315.2145,1316.1787,1317.1429,1318.1072,1319.0714,1320.0356,1320.9999,1321.9641,1322.9283,1323.8926,1324.8568,1325.821,1326.7853,1327.7495,1328.7137,1329.678,1330.6422,1331.6064,1332.5707,1333.5349,1334.4991,1335.4634,1336.4276,1337.3918,1338.3561,1339.3203,1340.2845,1341.2488,1342.213,1343.1772,1344.1415,1345.1057,1346.0699,1347.0342,1347.9984,1348.9626,1349.9269,1350.8911,1351.8553,1352.8196,1353.7838,1354.748,1355.7123,1356.6765,1357.6407,1358.605,1359.5692,1360.5334,1361.4977,1362.4619,1363.4261,1364.3904,1365.3546,1366.3188,1367.2831,1368.2473,1369.2115,1370.1758,1371.14,1372.1042,1373.0685,1374.0327,1374.9969,1375.9612,1376.9254,1377.8896,1378.8539,1379.8181,1380.7823,1381.7466,1382.7108,1383.675,1384.6393,1385.6035,1386.5677,1387.532,1388.4962,1389.4604,1390.4247,1391.3889,1392.3531,1393.3174,1394.2816,1395.2458,1396.2101,1397.1743,1398.1385,1399.1028,1400.067,1401.0313,1401.9955,1402.9597,1403.924,1404.8882,1405.8524,1406.8167,1407.7809,1408.7451,1409.7094,1410.6736,1411.6378,1412.6021,1413.5663,1414.5305,1415.4948,1416.459,1417.4232,1418.3875,1419.3517,1420.3159,1421.2802,1422.2444,1423.2086,1424.1729,1425.1371,1426.1013,1427.0656,1428.0298,1428.994,1429.9583,1430.9225,1431.8867,1432.851,1433.8152,1434.7794,1435.7437,1436.7079,1437.6721,1438.6364,1439.6006,1440.5648,1441.5291,1442.4933,1443.4575,1444.4218,1445.386,1446.3502,1447.3145,1448.2787,1449.2429,1450.2072,1451.1714,1452.1356,1453.0999,1454.0641,1455.0283,1455.9926,1456.9568,1457.921,1458.8853,1459.8495,1460.8137,1461.778,1462.7422,1463.7064,1464.6707,1465.6349,1466.5991,1467.5634,1468.5276,1469.4918,1470.4561,1471.4203,1472.3845,1473.3488,1474.313,1475.2772,1476.2415,1477.2057,1478.1699,1479.1342,1480.0984,1481.0626,1482.0269,1482.9911,1483.9553,1484.9196,1485.8838,1486.848,1487.8123,1488.7765,1489.7407,1490.705,1491.6692,1492.6334,1493.5977,1494.5619,1495.5261,1496.4904,1497.4546,1498.4188,1499.3831,1500.3473,1501.3115,1502.2758,1503.24,1504.2042,1505.1685,1506.1327,1507.0969,1508.0612,1509.0254,1509.9896,1510.9539,1511.9181,1512.8823,1513.8466,1514.8108,1515.775,1516.7393,1517.7035,1518.6677,1519.632,1520.5962,1521.5604,1522.5247,1523.4889,1524.4531,1525.4174,1526.3816,1527.3458,1528.3101,1529.2743,1530.2385,1531.2028,1532.167,1533.1312,1534.0955,1535.0597,1536.0239,1536.9882,1537.9524,1538.9166,1539.8809,1540.8451,1541.8093,1542.7736,1543.7378,1544.702,1545.6663,1546.6305,1547.5947,1548.559,1549.5232,1550.4874,1551.4517,1552.4159,1553.3801,1554.3444,1555.3086,1556.2728,1557.2371,1558.2013,1559.1655,1560.1298,1561.094,1562.0582,1563.0225,1563.9867,1564.9509,1565.9152,1566.8794,1567.8436,1568.8079,1569.7721,1570.7363,1571.7006,1572.6648,1573.629,1574.5933,1575.5575,1576.5217,1577.486,1578.4502,1579.4144,1580.3787,1581.3429,1582.3071,1583.2714,1584.2356,1585.1998,1586.1641,1587.1283,1588.0925,1589.0568,1590.021,1590.9852,1591.9495,1592.9137,1593.8779,1594.8422,1595.8064,1596.7706,1597.7349,1598.6991,1599.6633,1600.6276,1601.5918,1602.556,1603.5203,1604.4845,1605.4487,1606.413,1607.3772,1608.3414,1609.3057,1610.2699,1611.2341,1612.1984,1613.1626,1614.1268,1615.0911,1616.0553,1617.0195,1617.9838,1618.948,1619.9122,1620.8765,1621.8407,1622.8049,1623.7692,1624.7334,1625.6976,1626.6619,1627.6261,1628.5903,1629.5546,1630.5188,1631.483,1632.4473,1633.4115,1634.3757,1635.34,1636.3042,1637.2684,1638.2327,1639.1969,1640.1611,1641.1254,1642.0896,1643.0538,1644.0181,1644.9823,1645.9465,1646.9108,1647.875,1648.8392,1649.8035,1650.7677,1651.7319,1652.6962,1653.6604,1654.6246,1655.5889,1656.5531,1657.5173,1658.4816,1659.4458,1660.41,1661.3743,1662.3385,1663.3027,1664.267,1665.2312,1666.1954,1667.1597,1668.1239,1669.0881,1670.0524,1671.0166,1671.9808,1672.9451,1673.9093,1674.8735,1675.8378,1676.802,1677.7662,1678.7305,1679.6947,1680.6589,1681.6232,1682.5874,1683.5516,1684.5159,1685.4801,1686.4443,1687.4086,1688.3728,1689.337,1690.3013,1691.2655,1692.2297,1693.194,1694.1582,1695.1224,1696.0867,1697.0509,1698.0151,1698.9794,1699.9436,1700.9078,1701.8721,1702.8363,1703.8005,1704.7648,1705.729,1706.6932,1707.6575,1708.6217,1709.5859,1710.5502,1711.5144,1712.4786,1713.4429,1714.4071,1715.3713,1716.3356,1717.2998,1718.264,1719.2283,1720.1925,1721.1567,1722.121,1723.0852,1724.0494,1725.0137,1725.9779,1726.9421,1727.9064,1728.8706,1729.8348,1730.7991,1731.7633,1732.7275,1733.6918,1734.656,1735.6202,1736.5845,1737.5487,1738.5129,1739.4772,1740.4414,1741.4056,1742.3699,1743.3341,1744.2983,1745.2626,1746.2268,1747.191,1748.1553,1749.1195,1750.0837,1751.048,1752.0122,1752.9764,1753.9407,1754.9049,1755.8691,1756.8334,1757.7976,1758.7618,1759.7261,1760.6903,1761.6545,1762.6188,1763.583,1764.5472,1765.5115,1766.4757,1767.4399,1768.4042,1769.3684,1770.3326,1771.2969,1772.2611,1773.2253,1774.1896,1775.1538,1776.118,1777.0823,1778.0465,1779.0107,1779.975,1780.9392,1781.9034,1782.8677,1783.8319,1784.7961,1785.7604,1786.7246,1787.6888,1788.6531,1789.6173,1790.5815,1791.5458,1792.51,1793.4742,1794.4385,1795.4027,1796.3669,1797.3312,1798.2954,1799.2596,1800.2239,1801.1881,1802.1523,1803.1166,1804.0808,1805.045,1806.0093,1806.9735,1807.9377,1808.902,1809.8662,1810.8304,1811.7947,1812.7589,1813.7231,1814.6874,1815.6516,1816.6158,1817.5801,1818.5443,1819.5085,1820.4728,1821.437,1822.4012,1823.3655,1824.3297,1825.2939,1826.2582,1827.2224,1828.1866,1829.1509,1830.1151,1831.0793,1832.0436,1833.0078,1833.972,1834.9363,1835.9005,1836.8647,1837.829,1838.7932,1839.7574,1840.7217,1841.6859,1842.6501,1843.6144,1844.5786,1845.5428,1846.5071,1847.4713,1848.4355,1849.3998,1850.364,1851.3282,1852.2925,1853.2567,1854.2209,1855.1852,1856.1494,1857.1136,1858.0779,1859.0421,1860.0063,1860.9706,1861.9348,1862.899,1863.8633,1864.8275,1865.7917,1866.756,1867.7202,1868.6844,1869.6487,1870.6129,1871.5771,1872.5414,1873.5056,1874.4698,1875.4341,1876.3983,1877.3625,1878.3268,1879.291,1880.2552,1881.2195,1882.1837,1883.1479,1884.1122,1885.0764,1886.0406,1887.0049,1887.9691,1888.9333,1889.8976,1890.8618,1891.826,1892.7903,1893.7545,1894.7188,1895.683,group
0b_100p_c1_b1_a,0.43911,0.437527,0.435944,0.434366,0.432796,0.431239,0.4297,0.428192,0.426736,0.425361,0.424089,0.422923,0.42184,0.420804,0.419785,0.418779,0.417809,0.416915,0.41614,0.415512,0.415039,0.414699,0.414446,0.414208,0.413911,0.413501,0.412973,0.412381,0.411822,0.411393,0.411152,0.411099,0.411187,0.411366,0.411615,0.411958,0.412447,0.413125,0.413994,0.415011,0.416098,0.417176,0.418193,0.419135,0.420032,0.420936,0.421909,0.422993,0.424196,0.42548,0.426768,0.427961,0.428962,0.429699,0.430129,0.430247,0.430083,0.429693,0.429146,0.428517,0.427858,0.427205,0.426573,0.425984,0.425474,0.425099,0.424913,0.424949,0.4252,0.425634,0.426219,0.426944,0.427833,0.428924,0.43025,0.431808,0.433567,0.435477,0.437497,0.43961,0.441815,0.444112,0.446482,0.448885,0.451268,0.453572,0.455728,0.457643,0.459195,0.460251,0.46072,0.460601,0.459994,0.459051,0.457903,0.45659,0.455061,0.453222,0.451014,0.448458,0.44566,0.442768,0.439916,0.437193,0.434629,0.432214,0.429907,0.427668,0.425472,0.423323,0.421258,0.41933,0.417585,0.416046,0.414709,0.413551,0.41255,0.411697,0.410993,0.410448,0.410066,0.409852,0.409802,0.409911,0.410176,0.410592,0.41116,0.411873,0.412714,0.413639,0.414581,0.415463,0.41622,0.416821,0.417276,0.417621,0.417887,0.418071,0.418134,0.418003,0.417605,0.416892,0.415853,0.414523,0.412972,0.411291,0.409577,0.407923,0.406408,0.405088,0.403993,0.403131,0.402486,0.402034,0.401754,0.401629,0.401654,0.401826,0.402141,0.402592,0.403177,0.4039,0.404773,0.405796,0.406948,0.408173,0.409392,0.410524,0.411516,0.412354,0.413062,0.413677,0.414226,0.414718,0.415145,0.415494,0.415757,0.41594,0.416058,0.416129,0.416172,0.416196,0.416205,0.416193,0.41615,0.41606,0.415905,0.415655,0.415271,0.414707,0.413921,0.412901,0.411669,0.410283,0.408815,0.407333,0.405885,0.4045,0.403195,0.401985,0.400886,0.39991,0.399066,0.398357,0.397787,0.397355,0.397058,0.396876,0.396778,0.396726,0.396691,0.396657,0.396623,0.396597,0.396585,0.39659,0.396623,0.396701,0.396848,0.397083,0.397406,0.397797,0.398222,0.398643,0.399038,0.399404,0.399756,0.400118,0.400511,0.400952,0.401445,0.401988,0.402577,0.40321,0.403886,0.404603,0.405351,0.40611,0.406861,0.407594,0.408315,0.409049,0.409827,0.410671,0.41159,0.412575,0.413606,0.414663,0.415728,0.416783,0.417811,0.418789,0.419696,0.420516,0.421244,0.421883,0.422442,0.422921,0.423314,0.423603,0.423769,0.4238,0.423692,0.42345,0.42309,0.422627,0.422079,0.421461,0.420783,0.420054,0.41928,0.418467,0.417627,0.416772,0.415921,0.41509,0.414294,0.413546,0.412856,0.412234,0.411689,0.411229,0.410853,0.410556,0.410321,0.410126,0.409944,0.40975,0.40953,0.409284,0.409027,0.408786,0.408584,0.408435,0.408342,0.408306,0.408325,0.408402,0.408542,0.408747,0.409015,0.409338,0.409704,0.410098,0.410503,0.410905,0.411295,0.411669,0.412028,0.412379,0.412724,0.413068,0.41342,0.413803,0.41425,0.4148,0.415482,0.416305,0.417258,0.418317,0.419459,0.420668,0.421928,0.42322,0.424513,0.425768,0.426944,0.428001,0.428904,0.429616,0.430098,0.430309,0.430213,0.429795,0.429075,0.428101,0.426933,0.425613,0.424153,0.422552,0.420826,0.419019,0.417192,0.415396,0.413646,0.411937,0.410264,0.408645,0.407119,0.40573,0.40451,0.403466,0.402596,0.401896,0.401373,0.401033,0.400876,0.400877,0.400984,0.401113,0.401157,0.401021,0.400682,0.400216,0.399748,0.399357,0.399051,0.398786,0.398508,0.398182,0.397812,0.39743,0.39708,0.39679,0.396556,0.396347,0.396136,0.395914,0.395711,0.395582,0.395572,0.395696,0.395936,0.396258,0.396633,0.397057,0.397548,0.398119,0.398754,0.399399,0.399983,0.40044,0.40073,0.400867,0.400922,0.40101,0.401276,0.40188,0.402956,0.404536,0.406525,0.408792,0.411279,0.414016,0.41706,0.4204,0.423942,0.42758,0.43131,0.43527,0.439675,0.444609,0.44983,0.45486,0.459359,0.463318,0.466925,0.470348,0.473593,0.47643,0.478445,0.479264,0.478799,0.477308,0.475216,0.472896,0.470527,0.468083,0.465424,0.462439,0.4592,0.45599,0.453123,0.450727,0.448707,0.44689,0.445188,0.443662,0.442443,0.441596,0.441031,0.440509,0.439698,0.438293,0.436272,0.434035,0.432057,0.430454,0.42904,0.427609,0.426091,0.424528,0.422972,0.421391,0.4197,0.41788,0.41609,0.414623,0.413705,0.413385,0.413585,0.414215,0.415209,0.416484,0.417903,0.419352,0.420809,0.42231,0.423879,0.425503,0.427136,0.428733,0.430289,0.431849,0.433491,0.435273,0.437201,0.439226,0.441287,0.443332,0.445309,0.447109,0.44844,0.448695,0.447362,0.445138,0.443385,0.442477,0.442048,0.441683,0.441067,0.440014,0.438589,0.437152,0.436074,0.435421,0.434982,0.434416,0.433296,0.43112,0.427619,0.423321,0.419381,0.416458,0.414425,0.412946,0.411802,0.410904,0.410239,0.409844,0.409781,0.410098,0.410789,0.411789,0.413016,0.414423,0.416043,0.417962,0.42018,0.422559,0.424985,0.427474,0.430113,0.432993,0.436168,0.439635,0.443331,0.447161,0.451048,0.454933,0.45877,0.462554,0.466381,0.470551,0.475759,0.483108,0.492802,0.502394,0.509905,0.516043,0.521901,0.527983,0.534452,0.541361,0.548659,0.556078,0.56311,0.569269,0.574494,0.579299,0.584423,0.59017,0.59615,0.60193,0.607715,0.614161,0.621609,0.629636,0.637411,0.644444,0.651,0.658008,0.666477,0.6765,0.686725,0.695491,0.702372,0.708228,0.714512,0.722818,0.734038,0.746237,0.755534,0.761647,0.766697,0.771553,0.775931,0.779393,0.781797,0.783261,0.783912,0.783724,0.782629,0.780784,0.778642,0.776663,0.774877,0.77237,0.766791,0.755982,0.743446,0.735374,0.732,0.730778,0.730094,0.729336,0.728364,0.727197,0.725877,0.724469,0.723156,0.722251,0.721983,0.722319,0.723043,0.723903,0.724695,0.725365,0.726135,0.727369,0.729211,0.731564,0.734304,0.737375,0.74075,0.744383,0.748217,0.752238,0.756518,0.761182,0.766328,0.771971,0.778044,0.784473,0.791255,0.798456,0.806148,0.814335,0.82293,0.831835,0.841017,0.850541,0.86054,0.871148,0.882433,0.894348,0.906737,0.919436,0.932429,0.945967,0.960528,0.976521,0.993799,1.01149,1.02852,1.04434,1.05938,1.0751,1.09358,1.116,1.14028,1.1621,1.17936,1.19347,1.20712,1.22255,1.24043,1.25933,1.27685,1.29186,1.30521,1.31818,1.33101,1.34286,1.35289,1.36093,1.36728,1.37194,1.37407,1.37258,1.36837,1.36446,1.36241,1.36159,1.36108,1.36058,1.36023,1.35993,1.35853,1.35328,1.34161,1.32544,1.31107,1.30191,1.29616,1.28924,1.27502,1.24884,1.21697,1.19285,1.17861,1.16878,1.15947,1.14887,1.13564,1.11825,1.09595,1.07079,1.04716,1.02805,1.01315,0.999944,0.985297,0.966735,0.944322,0.92156,0.902353,0.8872,0.873705,0.8592,0.842474,0.824348,0.806882,0.791649,0.778857,0.767641,0.756375,0.742566,0.723383,0.698872,0.67473,0.656313,0.64282,0.630822,0.61821,0.604797,0.591462,0.579035,0.56758,0.556361,0.544328,0.530851,0.516244,0.501508,0.48727,0.473285,0.459499,0.446811,0.436124,0.427323,0.419379,0.411112,0.402015,0.392615,0.383907,0.376403,0.369849,0.363688,0.357561,0.351457,0.345512,0.339625,0.333153,0.32534,0.316693,0.309005,0.303209,0.298785,0.294857,0.290879,0.286751,0.282688,0.278959,0.275659,0.272668,0.269806,0.266985,0.264208,0.261432,0.258452,0.255001,0.251168,0.247527,0.244506,0.241978,0.239538,0.236852,0.233821,0.230604,0.227486,0.224629,0.221975,0.21937,0.216713,0.213955,0.210977,0.20753,0.20342,0.198866,0.194468,0.190669,0.187456,0.184538,0.181631,0.178626,0.175626,0.172825,0.170317,0.168014,0.165738,0.16342,0.161167,0.159146,0.157413,0.155885,0.154431,0.152963,0.151465,0.149961,0.148445,0.146864,0.145213,0.143618,0.142247,0.141144,0.140221,0.139341,0.13839,0.137329,0.136197,0.135078,0.134023,0.133024,0.132043,0.131078,0.130171,0.129371,0.12869,0.128085,0.127472,0.126752,0.125869,0.124877,0.123918,0.123096,0.122407,0.121794,0.121196,0.12057,0.119901,0.119201,0.118503,0.11784,0.117229,0.116674,0.116166,0.115695,0.115245,0.114792,0.11431,0.113783,0.113218,0.112648,0.112108,0.111613,0.111154,0.11071,0.110269,0.109834,0.109428,0.109067,0.108753,0.108463,0.108162,0.10783,0.107472,0.107118,0.106788,0.10647,0.106125,0.105717,0.105262,0.104826,0.104467,0.104195,0.103973,0.103753,0.103504,0.103231,0.10297,0.102759,0.102606,0.10249,0.102362,0.102171,0.101885,0.101528,0.101165,0.100852,0.100597,0.100383,0.10019,0.100012,0.0998497,0.0997084,0.0995854,0.0994711,0.0993545,0.0992283,0.0990903,0.0989408,0.0987812,0.0986159,0.0984572,0.0983237,0.0982329,0.0981906,0.0981856,0.0981892,0.0981605,0.0980636,0.0978959,0.0976985,0.097522,0.0973896,0.0972954,0.0972225,0.0971574,0.0970947,0.0970374,0.0969914,0.0969592,0.0969369,0.0969176,0.0968962,0.0968745,0.0968603,0.0968609,0.0968769,0.0968993,0.0969132,0.0969058,0.0968759,0.096837,0.0968097,0.0968077,0.0968308,0.0968686,0.0969079,0.0969406,0
